userID,Rating,hotel_ID
Mary,2.0,bluenest apartment
Geert,2.0,Cozy and soothing unit with fast Wifi & Netflix
Charles,9.2,BGC Staycation ~ 1BR Staycation Suite
John,6.4,BGC Staycation ~ 1BR Staycation Suite
Ann,10.0,Newly renovated Studio Type Condo
Kim,9.6,Newly renovated Studio Type Condo
Mark,10.0,Newly renovated Studio Type Condo
Carmelle,9.2,Blue Nest Apartment
dymphna,8.8,RedDoorz Premium @ Venice Luxury BGC 2
marian,10.0,RedDoorz Premium @ Venice Luxury BGC 2
Arrian,9.2,RedDoorz Premium @ Venice Luxury BGC 2
cecille,4.8,RedDoorz Premium @ Venice Luxury BGC 2
Roberto,8.8,RedDoorz Premium @ Venice Luxury BGC 2
Maribeth,2.0,RedDoorz Premium @ Venice Luxury BGC 2
jessabel,10.0,RedDoorz Premium @ Venice Luxury BGC 2
Hansel,7.6,RedDoorz Premium @ Venice Luxury BGC 2
Sulaiman,9.6,RedDoorz Premium @ Venice Luxury BGC 2
Jeremy,10.0,RedDoorz Premium @ Venice Luxury BGC 2
Eric,6.8,RedDoorz Premium @ Venice Luxury BGC 2
Kaye,4.4,RedDoorz Premium @ Venice Luxury BGC 2
nancy,3.6,RedDoorz Premium @ Venice Luxury BGC 2
thian,3.2,RedDoorz Premium @ Venice Luxury BGC 2
Josh,2.0,RedDoorz Premium @ Venice Luxury BGC 2
Beatriz,2.0,RedDoorz Premium @ Venice Luxury BGC 2
yun,3.6,RedDoorz Premium @ Venice Luxury BGC 2
yang,10.0,RedDoorz Premium @ Venice Luxury BGC 2
TONGHUI,6.0,RedDoorz Premium @ Venice Luxury BGC 2
Teksut,1.0,You can afford To Dwell Well
Ira,8.0,One Uptown Residence BGC by Boutique Manila
Shella,6.8,JED'S TRANSIENT HOUSE
Sarah,6.8,JED'S TRANSIENT HOUSE
Steff,2.0,JED'S TRANSIENT HOUSE
Kristine,9.0,Minimalist cozy 1BR unit near BGC and McKinley Hill
Reive,10.0,Minimalist cozy 1BR unit near BGC and McKinley Hill
Shiela,1.0,Ara's Turf
Yangming,1.0,Ara's Turf
GERMAINE,2.0,Perfect for relaxation
channing,5.2,Azure Urban Residences - Positano Tower
Rubie,10.0,Muggle Stay Guest House - Bonifacio Global City Taguig
Pr,8.0,Muggle Stay Guest House - Bonifacio Global City Taguig
Christopher,9.0,Muggle Stay Guest House - Bonifacio Global City Taguig
Valle,10.0,Muggle Stay Guest House - Bonifacio Global City Taguig
My,7.0,Muggle Stay Guest House - Bonifacio Global City Taguig
Ma.cristina,10.0,Muggle Stay Guest House - Bonifacio Global City Taguig
Rochyr,7.0,Muggle Stay Guest House - Bonifacio Global City Taguig
Yen,1.0,Muggle Stay Guest House - Bonifacio Global City Taguig
Teresa,8.0,Muggle Stay Guest House - Bonifacio Global City Taguig
Maria,9.0,Muggle Stay Guest House - Bonifacio Global City Taguig
Ahmed,5.0,Uptown Parksuites Tower 2
Zosimo,9.0,Uptown Parksuites Tower 2
Frank,9.6,RedDoorz Premium @ Venice Luxury BGC 1
Leah,2.0,RedDoorz Premium @ Venice Luxury BGC 1
Annabelle,9.2,RedDoorz Premium @ Venice Luxury BGC 1
nancy,6.0,RedDoorz Premium @ Venice Luxury BGC 1
Shayne,5.6,RedDoorz Premium @ Venice Luxury BGC 1
Ara,4.4,RedDoorz Premium @ Venice Luxury BGC 1
Yingshan,10.0,RedDoorz Premium @ Venice Luxury BGC 1
MARY,9.2,RedDoorz Premium @ Venice Luxury BGC 1
Dianne,7.6,RedDoorz Premium @ Venice Luxury BGC 1
Graham,5.2,RedDoorz Premium @ Venice Luxury BGC 1
yang,9.6,RedDoorz Premium @ Venice Luxury BGC 1
Maria,1.0,Captivating View of BGC Loft Unit FREE WIFI & NETFLIX at Fort Victoria BGC
Jiiijiii,5.0,Captivating View of BGC Loft Unit FREE WIFI & NETFLIX at Fort Victoria BGC
Maliza,1.0,Captivating View of BGC Loft Unit FREE WIFI & NETFLIX at Fort Victoria BGC
Maycel,10.0,Captivating View of BGC Loft Unit FREE WIFI & NETFLIX at Fort Victoria BGC
Theresa,6.0,Captivating View of BGC Loft Unit FREE WIFI & NETFLIX at Fort Victoria BGC
Liz,8.0,grace residence
Marie,10.0,grace residence
Christine,9.0,grace residence
Christine,8.0,Nathan's Pad @ Grace residences Nr. BGC
Ramez,8.0,Comfy and Cozy 2BR Condo in BGC with WiFi and Netflix
Malou,6.0,1BR Venice Luxury Residences with Parking linked to Venice Mall WiFi Netflix Disney
Zap,1.0,1BR Venice Luxury Residences with Parking linked to Venice Mall WiFi Netflix Disney
Plata,8.0,1BR Venice Luxury Residences with Parking linked to Venice Mall WiFi Netflix Disney
Mon,9.0,1BR Venice Luxury Residences with Parking linked to Venice Mall WiFi Netflix Disney
Anonymous,10.0,1BR Venice Luxury Residences with Parking linked to Venice Mall WiFi Netflix Disney
Isha,3.0,Spacious Loft in BGC with Golf and Sunset View
Yasuaki,3.0,Spacious Loft in BGC with Golf and Sunset View
MJ,2.0,RedDoorz Premium @ SMDC Taguig
Evelyn,8.0,Exquisite 1BR in Uptown BGC
Awad,4.0,Exquisite 1BR in Uptown BGC
Rico,2.0,Jammy and Cushy 1 BR Unit fast wifi & Netflix
Dean,3.0,Jammy and Cushy 1 BR Unit fast wifi & Netflix
Ocampo,10.0,"LOVELY 1BR unit in Uptown Parksuites ,BGC"
Rondal,9.0,Azure Urban Resort Condominium Residences BAH 337
Vince,6.8,"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls"
Maria,6.0,"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls"
ana,2.0,"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls"
Rose,2.4,"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls"
DANNY,3.2,"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls"
Riyany,10.0,"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls"
Rea,10.0,"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls"
Patricia,8.0,A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall
Ryan,10.0,A2J Luxury 1BR Balcony Venice Suite Near Malls
Jorrel,10.0,A2J Luxury 1BR Balcony Venice Suite Near Malls
Ocampo,10.0,A2J Luxury 1BR Balcony Venice Suite Near Malls
Leeanne,8.4,A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls
Hanni,10.0,A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls
Sharon,10.0,A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls
Carmie,5.2,2 Double Bed JP luxury One uptown Residence
Joel,5.0,RedDoorz @ S.B. Lodge Taguig
Danny,4.0,RedDoorz @ S.B. Lodge Taguig
Mary,6.0,RedDoorz @ S.B. Lodge Taguig
Rhenzo,1.0,RedDoorz @ S.B. Lodge Taguig
Joanne,10.0,RedDoorz @ S.B. Lodge Taguig
Mdc,10.0,RedDoorz @ S.B. Lodge Taguig
Dm,1.0,Uptown Mall Area Fort Bonifacio Manila
Floricel,1.0,Uptown Mall Area Fort Bonifacio Manila
Jonathan,1.0,Uptown Mall Area Fort Bonifacio Manila
Aileen,4.0,Uptown Mall Area Fort Bonifacio Manila
Catherine,10.0,Family Suite 3Br 2Cr 2 Balcony
Carl,10.0,Family Suite 3Br 2Cr 2 Balcony
George,5.0,Family Suite 3Br 2Cr 2 Balcony
Katherine,10.0,Family Suite 3Br 2Cr 2 Balcony
Diva,10.0,Family Suite 3Br 2Cr 2 Balcony
Allen,10.0,Family Suite 3Br 2Cr 2 Balcony
N,1.0,Family Suite 3Br 2Cr 2 Balcony
Kuya,1.0,StayHere Unwind in Luxe Flat Balcony Pool View
Ayerim,7.6,OYO 250 A&B Complex
JD,10.0,OYO 250 A&B Complex
Famela,10.0,OYO 250 A&B Complex
Rose,10.0,OYO 250 A&B Complex
Blake,8.4,OYO 250 A&B Complex
Jennifer,8.0,OYO 250 A&B Complex
Anonymous,10.0,OYO 250 A&B Complex
Maureen,9.6,OYO 250 A&B Complex
Anonymous,10.0,OYO 250 A&B Complex
Mikha,8.4,OYO 250 A&B Complex
Ahal,2.0,Deluxe Twin Suite 33b
Ziqun,7.2,Family/Business View Suite 35i
Claire,10.0,Honeymoon Business Queen Suite33C
CINZIA,2.0,Affordable Cozy Transients in Taguig near Mckinley
Rachel,10.0,The Uniquely Industrial
Jenny,1.0,Spacious 1br unit Loft type in the Heart of BGC
Jerilee,4.0,Spacious 1br unit Loft type in the Heart of BGC
Marilyn,5.0,Pacific Residences Condo Del Juana Near BGC Taguig
Manalo,8.0,Pacific Residences Condo Del Juana Near BGC Taguig
Christopher,2.0,Ridgewood Towers 1701 Condo
Patrick,6.8,Apad@graceresidences
Francesco,5.0,Chic 2BR Loft Unit FREE WIFI & NETFLIX
Joselito,5.0,Classy Smart Designed 2BR Loft Unit FREE WIFI & NETFLIX at Fort Victoria BGC
Nikki,7.0,Classy Smart Designed 2BR Loft Unit FREE WIFI & NETFLIX at Fort Victoria BGC
Jasmine,9.0,Classy Smart Designed 2BR Loft Unit FREE WIFI & NETFLIX at Fort Victoria BGC
Winter,8.0,Classy Smart Designed 2BR Loft Unit FREE WIFI & NETFLIX at Fort Victoria BGC
Elle,2.0,Swiss Room
Hugh,2.0,Swiss Room
Bien,2.0,Swiss Room
Victorino,1.0,UPTOWN PARKSUITES
Rolando,7.0,UPTOWN PARKSUITES
Geedee,7.0,UPTOWN PARKSUITES
Rhemina,10.0,UPTOWN PARKSUITES
Brian,8.0,Premium Executive Suite at Venice Luxury Residences
Van,10.0,Premium Executive Suite at Venice Luxury Residences
Tim,10.0,Premium Executive Suite at Venice Luxury Residences
Al,7.0,Premium Executive Suite at Venice Luxury Residences
Susan,10.0,Premium Executive Suite at Venice Luxury Residences
Joey,9.0,Premium Executive Suite at Venice Luxury Residences
Achilles,6.0,Premium Executive Suite at Venice Luxury Residences
